exchange	date	high	low	close	volume	
btce	11/16/13	428.97	396.50	420.49	12564.21	
btce	11/17/13	487.70	420.49	480.60	21227.57	
btce	11/18/13	680.00	456.00	679.45	60127.43	
btce	11/19/13	823.28	375.00	545.15	85050.54	
btce	11/20/13	567.87	382.49	545.00	67479.81	
btce	11/21/13	684.00	530.00	673.55	32735.56	
btce	11/22/13	722.00	615.03	699.00	25577.56	
btce	11/23/13	774.00	675.00	724.20	26967.70	
btce	11/24/13	743.56	630.00	699.00	22245.95	
btce	11/25/13	750.00	695.20	744.00	18262.26	
btce	11/26/13	894.70	737.00	890.00	32905.37	
btce	11/27/13	950.00	843.00	934.00	24997.08	
btce	11/28/13	1000.00	850.00	962.03	40277.82	
btce	11/29/13	1032.00	927.00	1023.71	28290.36	
btce	11/30/13	1095.20	1019.63	1051.55	13060.66	
btce	12/1/13	1054.00	677.00	878.17	61362.62	
btce	12/2/13	989.01	830.00	980.00	26730.41	
btce	12/3/13	1021.00	928.10	997.50	14626.00	
btce	12/4/13	1077.23	990.30	1076.00	12388.50	
btce	12/5/13	1077.23	846.00	990.40	62497.08	
btce	12/6/13	996.93	824.00	839.00	45174.49	
btce	12/7/13	874.99	551.00	700.00	119704.47	
btce	12/8/13	798.00	665.10	784.02	34854.03	
btce	12/9/13	900.00	765.40	878.50	40734.53	
btce	12/10/13	967.00	875.00	958.50	24673.10	
btce	12/11/13	971.00	804.50	855.50	27317.92	
btce	12/12/13	890.00	825.00	860.00	12825.63	
btce	12/13/13	908.96	835.00	869.00	17365.05	
btce	12/14/13	874.90	837.00	846.92	6108.21	
btce	12/15/13	870.00	801.10	863.64	12692.83	
btce	12/16/13	869.89	634.00	690.00	66586.78	
btce	12/17/13	748.90	610.00	660.10	50533.00	
btce	12/18/13	661.78	420.00	502.70	149309.48	
btce	12/19/13	694.88	483.78	681.00	66239.06	
btce	12/20/13	709.90	585.00	609.00	46363.79	
btce	12/21/13	642.90	560.10	591.17	25472.49	
btce	12/22/13	660.00	572.10	604.20	23308.98	
btce	12/23/13	669.97	591.00	650.22	16559.56	
btce	12/24/13	668.60	629.00	650.33	11121.20	
btce	12/25/13	675.00	640.00	674.96	9714.52	
btce	12/26/13	758.00	674.89	743.30	25517.20	
btce	12/27/13	761.00	681.00	715.01	27481.84	
btce	12/28/13	736.45	689.90	711.83	12077.60	
btce	12/29/13	732.34	695.00	720.02	7097.63	
btce	12/30/13	738.00	716.64	729.00	7568.97	
btce	12/31/13	734.99	710.00	730.50	6008.84	
btce	1/1/14	749.80	728.00	744.00	7124.26	
btce	1/2/14	799.89	736.86	782.00	14285.95	
btce	1/3/14	819.00	764.83	800.00	15337.68	
btce	1/4/14	829.00	780.65	823.50	11653.26	
btce	1/5/14	919.99	823.50	904.00	21021.18	
btce	1/6/14	990.00	888.00	925.00	29039.24	
btce	1/7/14	944.00	755.32	757.11	34774.42	
btce	1/8/14	850.00	720.00	821.18	32287.80	
btce	1/9/14	844.90	777.78	821.70	21176.10	
btce	1/10/14	849.06	794.25	841.00	12758.25	
btce	1/11/14	894.00	836.00	890.38	16232.32	
btce	1/12/14	899.00	815.00	835.49	17049.28	
btce	1/13/14	841.43	788.70	824.83	16349.04	
btce	1/14/14	840.50	805.80	819.47	8014.59	
btce	1/15/14	848.60	813.00	838.00	9798.53	
localbitcoins	3/11/13	72.00	72.00	72.00	5.00	
localbitcoins	3/12/13	67.79	67.79	67.79	2.00	
localbitcoins	3/13/13	56.29	40.00	40.00	17.16	
localbitcoins	3/14/13	70.30	50.35	50.35	6.86	
localbitcoins	3/15/13	70.96	47.75	48.41	62.49	
localbitcoins	3/16/13	70.51	48.09	70.51	26.46	
localbitcoins	3/17/13	50.07	46.35	49.75	36.31	
localbitcoins	3/18/13	50.37	50.00	50.03	109.49	
localbitcoins	3/19/13	82.39	50.03	58.53	76.91	
localbitcoins	3/20/13	65.60	51.33	51.33	9.26	
localbitcoins	3/21/13	81.65	76.95	78.38	80.68	
localbitcoins	3/22/13	106.31	76.90	76.90	28.89	
localbitcoins	3/23/13	73.70	73.70	73.70	0.54	
localbitcoins	3/24/13	98.85	63.65	97.91	20.05	
localbitcoins	3/25/13	84.26	75.00	81.50	12.95	
localbitcoins	3/26/13	84.72	67.20	75.00	13.05	
localbitcoins	3/27/13	102.95	48.25	101.67	46.85	
localbitcoins	3/28/13	103.62	84.69	85.80	40.16	
localbitcoins	3/29/13	132.70	86.08	132.70	18.42	
localbitcoins	3/30/13	138.00	98.17	98.82	14.10	
localbitcoins	3/31/13	140.01	92.92	107.87	37.12	
localbitcoins	4/1/13	150.00	100.90	100.90	36.88	
localbitcoins	4/2/13	161.52	97.09	108.60	23.87	
localbitcoins	4/3/13	178.09	104.00	129.58	94.31	
localbitcoins	4/4/13	155.36	93.96	139.65	237.75	
localbitcoins	4/5/13	213.88	100.93	137.37	33.04	
localbitcoins	4/6/13	160.72	100.00	143.44	15.38	
localbitcoins	4/7/13	183.75	166.21	183.75	9.91	
localbitcoins	4/8/13	214.25	100.85	211.47	131.20	
localbitcoins	4/9/13	268.35	190.01	246.44	125.24	
localbitcoins	4/10/13	396.40	201.52	201.52	28.47	
localbitcoins	4/11/13	263.50	105.00	105.00	102.30	
localbitcoins	4/12/13	170.15	85.73	111.80	180.09	
localbitcoins	4/13/13	207.97	113.80	150.00	123.92	
localbitcoins	4/14/13	162.00	97.51	162.00	9.46	
localbitcoins	4/15/13	150.00	100.23	135.15	39.82	
localbitcoins	4/16/13	233.73	73.02	73.02	169.79	
localbitcoins	4/17/13	141.36	102.00	103.38	42.06	
localbitcoins	4/18/13	205.74	66.24	114.10	44.90	
localbitcoins	4/19/13	205.74	87.00	205.74	47.68	
localbitcoins	4/20/13	136.05	115.23	126.91	15.14	
localbitcoins	4/21/13	137.50	137.50	137.50	3.64	
localbitcoins	4/22/13	137.97	107.28	107.28	36.37	
localbitcoins	4/23/13	194.48	115.51	153.36	70.61	
localbitcoins	4/24/13	181.66	97.66	154.02	53.90	
localbitcoins	4/25/13	170.56	145.22	156.91	21.85	
localbitcoins	4/26/13	214.70	116.72	144.06	19.81	
localbitcoins	4/27/13	203.89	116.10	116.10	15.39	
localbitcoins	4/28/13	160.00	122.13	122.13	22.96	
localbitcoins	4/29/13	217.36	107.97	217.36	33.97	
localbitcoins	4/30/13	255.37	114.26	131.80	37.83	
localbitcoins	5/1/13	203.99	110.88	113.80	18.19	
localbitcoins	5/2/13	230.26	100.58	111.15	57.62	
localbitcoins	5/3/13	188.48	78.17	109.11	66.27	
localbitcoins	5/4/13	132.47	92.67	132.47	60.79	
localbitcoins	5/5/13	175.48	127.41	143.53	27.53	
localbitcoins	5/6/13	183.35	91.68	120.84	59.42	
localbitcoins	5/7/13	167.35	85.81	159.55	47.44	
localbitcoins	5/8/13	171.53	116.59	129.95	41.30	
localbitcoins	5/9/13	171.78	114.91	134.40	60.50	
localbitcoins	5/10/13	137.14	89.58	122.25	43.87	
localbitcoins	5/11/13	179.36	125.28	132.60	24.41	
localbitcoins	5/12/13	175.89	108.78	137.95	41.89	
localbitcoins	5/13/13	178.14	57.25	139.44	70.76	
localbitcoins	5/14/13	180.71	105.66	169.48	56.39	
localbitcoins	5/15/13	132.82	100.27	125.54	99.15	
localbitcoins	5/16/13	174.50	101.29	101.38	164.32	
localbitcoins	5/17/13	141.60	94.80	128.65	57.69	
localbitcoins	5/18/13	145.73	95.20	99.09	36.31	
localbitcoins	5/19/13	146.28	96.36	133.43	93.48	
localbitcoins	5/20/13	171.42	97.60	123.52	78.09	
localbitcoins	5/21/13	171.78	106.17	137.42	72.85	
localbitcoins	5/22/13	140.88	110.97	138.32	112.15	
localbitcoins	5/23/13	142.53	99.60	135.29	70.59	
localbitcoins	5/24/13	150.02	101.34	148.95	125.68	
localbitcoins	5/25/13	196.85	104.40	104.40	23.54	
localbitcoins	5/26/13	189.20	105.04	142.82	27.36	
localbitcoins	5/27/13	148.72	112.87	144.82	28.95	
localbitcoins	5/28/13	178.94	102.40	144.58	54.65	
localbitcoins	5/29/13	149.69	105.56	148.12	80.49	
localbitcoins	5/30/13	148.12	104.00	145.00	127.73	
localbitcoins	5/31/13	180.81	102.00	142.68	104.37	
localbitcoins	6/1/13	180.95	102.71	145.00	47.96	
localbitcoins	6/2/13	170.02	114.83	135.37	19.55	
localbitcoins	6/3/13	166.49	95.78	121.48	105.13	
localbitcoins	6/4/13	169.59	108.20	123.32	195.08	
localbitcoins	6/5/13	169.96	97.28	97.28	63.38	
localbitcoins	6/6/13	169.27	95.72	115.64	169.69	
localbitcoins	6/7/13	158.38	107.80	115.23	120.10	
localbitcoins	6/8/13	133.59	100.72	111.70	104.61	
localbitcoins	6/9/13	116.96	95.95	99.71	180.93	
localbitcoins	6/10/13	149.73	84.11	134.44	194.41	
localbitcoins	6/11/13	153.04	84.17	114.42	198.99	
localbitcoins	6/12/13	151.16	97.72	115.45	158.68	
localbitcoins	6/13/13	153.22	101.98	116.26	158.71	
localbitcoins	6/14/13	143.47	79.91	140.15	133.50	
localbitcoins	6/15/13	143.90	85.74	123.03	54.83	
localbitcoins	6/16/13	129.75	80.06	119.32	38.10	
localbitcoins	6/17/13	142.03	96.90	121.71	172.23	
localbitcoins	6/18/13	195.30	97.62	116.79	161.98	
localbitcoins	6/19/13	152.53	99.46	127.12	141.11	
localbitcoins	6/20/13	155.49	100.00	129.92	177.10	
localbitcoins	6/21/13	158.42	102.95	153.22	160.30	
localbitcoins	6/22/13	153.38	102.57	114.21	84.19	
localbitcoins	6/23/13	152.12	86.08	101.39	78.17	
localbitcoins	6/24/13	151.20	84.06	119.96	141.28	
localbitcoins	6/25/13	147.56	82.38	94.58	214.45	
localbitcoins	6/26/13	146.29	84.00	107.20	153.96	
localbitcoins	6/27/13	143.97	92.78	95.73	217.67	
localbitcoins	6/28/13	139.52	85.43	85.43	317.42	
localbitcoins	6/29/13	136.03	87.75	106.81	104.80	
localbitcoins	6/30/13	136.19	91.91	112.80	93.61	
localbitcoins	7/1/13	127.18	86.92	101.15	371.44	
localbitcoins	7/2/13	127.89	80.54	108.66	366.03	
localbitcoins	7/3/13	126.70	69.52	88.53	605.84	
localbitcoins	7/4/13	116.63	76.43	78.94	103.46	
localbitcoins	7/5/13	110.60	57.44	82.25	297.88	
localbitcoins	7/6/13	114.72	55.20	71.73	236.41	
localbitcoins	7/7/13	96.95	53.83	78.87	161.17	
localbitcoins	7/8/13	116.64	67.28	90.72	421.36	
localbitcoins	7/9/13	114.93	72.20	76.74	307.14	
localbitcoins	7/10/13	123.68	73.15	91.90	404.02	
localbitcoins	7/11/13	124.46	75.40	88.83	326.35	
localbitcoins	7/12/13	138.61	79.02	101.71	334.81	
localbitcoins	7/13/13	125.92	84.36	104.38	189.45	
localbitcoins	7/14/13	134.61	90.25	102.37	122.12	
localbitcoins	7/15/13	139.45	76.69	96.70	393.69	
localbitcoins	7/16/13	139.27	77.90	93.73	635.55	
localbitcoins	7/17/13	137.12	78.31	108.13	601.94	
localbitcoins	7/18/13	137.20	77.77	96.98	564.24	
localbitcoins	7/19/13	128.67	83.25	89.31	771.27	
localbitcoins	7/20/13	129.04	87.46	102.27	307.42	
localbitcoins	7/21/13	129.29	84.49	88.20	171.58	
localbitcoins	7/22/13	128.51	68.84	117.71	875.69	
localbitcoins	7/23/13	144.00	73.44	129.55	819.81	
localbitcoins	7/24/13	142.38	87.01	115.03	800.86	
localbitcoins	7/25/13	137.44	82.97	116.16	818.83	
localbitcoins	7/26/13	137.04	89.38	118.13	727.71	
localbitcoins	7/27/13	135.38	80.66	91.70	469.71	
localbitcoins	7/28/13	159.66	82.63	110.33	201.41	
localbitcoins	7/29/13	156.08	85.97	107.29	829.37	
localbitcoins	7/30/13	143.68	80.62	114.56	930.50	
localbitcoins	7/31/13	146.03	85.20	110.46	702.41	
localbitcoins	8/1/13	150.22	90.18	101.03	1027.09	
localbitcoins	8/2/13	149.66	93.51	106.00	929.91	
localbitcoins	8/3/13	146.81	83.05	132.69	564.71	
localbitcoins	8/4/13	148.30	84.29	148.30	266.74	
localbitcoins	8/5/13	150.27	84.05	120.91	924.03	
localbitcoins	8/6/13	149.46	85.22	106.71	1186.21	
localbitcoins	8/7/13	148.52	85.12	108.89	932.28	
localbitcoins	8/8/13	147.70	82.20	110.00	786.92	
localbitcoins	8/9/13	139.16	81.41	103.35	1046.05	
localbitcoins	8/10/13	144.51	81.99	116.39	585.72	
localbitcoins	8/11/13	146.40	87.50	117.52	297.51	
localbitcoins	8/12/13	147.54	87.06	103.27	965.27	
localbitcoins	8/13/13	152.68	86.53	123.06	935.21	
localbitcoins	8/14/13	159.17	85.86	108.00	1156.69	
localbitcoins	8/15/13	149.97	90.13	112.33	1072.18	
localbitcoins	8/16/13	152.31	90.19	114.38	968.48	
localbitcoins	8/17/13	147.88	87.20	113.03	520.25	
localbitcoins	8/18/13	155.83	90.76	106.00	297.01	
localbitcoins	8/19/13	167.79	90.92	114.15	1639.35	
localbitcoins	8/20/13	158.97	88.86	122.00	1078.63	
localbitcoins	8/21/13	169.14	93.61	108.45	1026.75	
localbitcoins	8/22/13	171.46	88.64	115.47	1146.52	
localbitcoins	8/23/13	164.24	98.45	126.76	1272.34	
localbitcoins	8/24/13	162.90	97.22	126.58	539.57	
localbitcoins	8/25/13	165.75	99.15	118.31	338.97	
localbitcoins	8/26/13	173.51	100.85	120.40	1334.87	
localbitcoins	8/27/13	185.66	106.04	124.66	1044.08	
localbitcoins	8/28/13	185.57	107.82	126.61	992.68	
localbitcoins	8/29/13	178.50	104.08	122.37	879.05	
localbitcoins	8/30/13	188.14	104.30	129.66	1068.18	
localbitcoins	8/31/13	201.00	109.86	132.99	517.35	
localbitcoins	9/1/13	203.24	108.90	145.34	159.92	
localbitcoins	9/2/13	205.42	117.15	143.86	208.06	
localbitcoins	9/3/13	196.35	103.18	115.50	1253.17	
localbitcoins	9/4/13	201.56	107.12	139.65	1133.06	
localbitcoins	9/5/13	183.68	111.72	117.22	1344.49	
localbitcoins	9/6/13	185.39	105.45	113.07	1003.76	
localbitcoins	9/7/13	191.60	100.81	116.12	629.49	
localbitcoins	9/8/13	181.04	102.56	125.76	219.93	
localbitcoins	9/9/13	185.54	108.92	133.04	1523.35	
localbitcoins	9/10/13	195.12	104.64	129.58	1049.77	
localbitcoins	9/11/13	201.52	113.51	135.99	1096.35	
localbitcoins	9/12/13	205.89	111.74	136.09	1169.44	
localbitcoins	9/13/13	201.46	106.41	128.92	1212.11	
localbitcoins	9/14/13	191.96	108.66	143.40	532.80	
localbitcoins	9/15/13	190.34	111.10	138.48	226.46	
localbitcoins	9/16/13	198.64	118.85	150.49	1387.02	
localbitcoins	9/17/13	212.40	110.40	189.75	1364.55	
localbitcoins	9/18/13	215.84	101.60	138.83	1308.71	
localbitcoins	9/19/13	214.23	108.82	108.82	1290.68	
localbitcoins	9/20/13	191.33	113.70	136.76	1096.28	
localbitcoins	9/21/13	206.28	99.18	147.02	621.76	
localbitcoins	9/22/13	185.10	112.88	184.72	325.31	
localbitcoins	9/23/13	193.04	119.27	152.82	1571.89	
localbitcoins	9/24/13	185.97	103.63	160.66	1621.78	
localbitcoins	9/25/13	248.44	116.16	137.00	1269.84	
localbitcoins	9/26/13	194.76	98.75	145.11	1336.58	
localbitcoins	9/27/13	190.11	115.07	129.57	1210.48	
localbitcoins	9/28/13	190.32	101.51	146.22	662.92	
localbitcoins	9/29/13	254.00	114.30	150.18	327.86	
localbitcoins	9/30/13	201.75	118.33	134.82	1777.69	
localbitcoins	10/1/13	253.20	118.66	134.93	1886.73	
localbitcoins	10/2/13	191.67	88.00	116.02	1151.79	
localbitcoins	10/3/13	177.00	91.30	152.02	829.92	
localbitcoins	10/4/13	184.05	104.73	137.66	791.55	
localbitcoins	10/5/13	206.00	88.98	118.12	506.69	
localbitcoins	10/6/13	183.72	110.00	146.99	219.98	
localbitcoins	10/7/13	185.43	95.28	171.60	967.88	
localbitcoins	10/8/13	186.34	116.77	140.00	1066.21	
localbitcoins	10/9/13	189.34	118.58	125.49	893.24	
localbitcoins	10/10/13	189.18	120.39	131.87	896.48	
localbitcoins	10/11/13	190.28	114.10	139.50	966.02	
localbitcoins	10/12/13	191.25	99.52	140.27	395.07	
localbitcoins	10/13/13	198.80	126.66	132.58	165.79	
localbitcoins	10/14/13	224.00	114.08	155.34	559.40	
localbitcoins	10/15/13	210.00	122.26	151.12	1638.07	
localbitcoins	10/16/13	218.22	127.24	163.10	1129.70	
localbitcoins	10/17/13	214.32	132.37	143.80	768.83	
localbitcoins	10/18/13	226.48	132.74	171.99	1022.92	
